50	101
51	113
53	124
56	135
61	146
67	155
76	162
85	168
95	170
105	168
114	163
121	155
127	146
131	135
134	124
135	113
135	101
59	96
66	93
73	93
80	94
87	98
101	97
107	93
115	91
122	91
129	95
94	106
94	114
94	122
94	130
86	135
90	136
94	137
98	136
102	135
68	105
73	103
79	103
82	108
78	109
72	108
105	108
109	102
115	102
120	104
116	107
110	108
80	145
86	144
91	143
95	144
98	143
104	144
110	145
104	151
99	154
95	154
91	154
86	151
82	146
91	147
95	148
99	147
107	146
99	148
95	148
91	148
